No. 1s,Fecha,INICIO,FINAL,TIEMPO DE PARO,CAUSA (DIGITAR EN MAYUSCULAS),PROCESO,HORAS TOTAL (H),Codigo ubicación tecnica,Tipo Paro,Imputación,AREA,PROCESO2,CLASE,NOMBRE RCA,AREA2,MES,AÑO
PARO,2024-06-23,00:00:00,15:17:00,15:17:00,DAÑO DOSIFICADORA DE PREHOMO,CRUDO,17.02,EC01-321-BP01,MECANICO,Sin Imputacion,MTTO MECANICO,No Especificado,Sin Clase,DAÑO DOSIFICADORA DE PREHOMO,CRUDO,Junio,2024
PARO,2024-06-23,17:46:00,18:06:00,00:20:00,DESALINEAMIENTO DOSIFICADORA DE PREHOMO ,CRUDO,0.33333333333333215,EC01-321-BP01,MECANICO,Sin Imputacion,MTTO MECANICO,No Especificado,Sin Clase,DESALINEAMIENTO DOSIFICADORA DE PREHOMO ,CRUDO,Junio,2024
PARO,2024-06-24,11:22:00,14:25:00,03:03:00,ATASQUE ELEVADOR DE RECIRCULACIÓN ,CRUDO,3.05,EC01-361-EC01,MECANICO,Sin Imputacion,MTTO MECANICO,No Especificado,Sin Clase,ATASQUE ELEVADOR DE RECIRCULACIÓN CRUDO,CRUDO,Junio,2024
PARO,2024-06-27,22:15:00,23:59:00,01:44:00,DAÑO DOSIFICADORA DE CLINKER,CEMENTO UG,1.7333333333333325,EC01-511-BP01,MECANICO,Sin Imputacion,MTTO MECANICO,No Especificado,Sin Clase,DAÑO DOSIFICADORA DE CLINKER,CEMENTO,Junio,2024
PARO,2024-06-27,22:15:00,23:59:00,01:44:00,DAÑO DOSIFICADORA DE CLINKER,CEMENTO UG,1.73,EC01-511-BP01,MECANICO,Sin Imputacion,MTTO MECANICO,No Especificado,Sin Clase,DAÑO DOSIFICADORA DE CLINKER,CEMENTO,junio,2024
PARO,2024-06-28,10:55:00,12:51:00,01:56:00,DAÑO EN EL ALIMENTADOR DE PREHOMO ( GUIA SUELTA DE LA RUEDA DE LA CADENA),CRUDO,1.9333333333333331,EC01-331-BT01,MECANICO,ALIMENTADOR DE MATERIAL,MTTO MECANICO,No Especificado,Sin Clase,DAÑO ALIMENTADOR DE PREHOMO ( GUIA SUELTA RUEDA CADENA),CRUDO,Junio,2024
PARO,2024-07-01,02:20:00,02:41:00,00:21:00,DESALINEAMIENTO DE LA BANDA 511BT01,CEMENTO UG,0.3500000000000001,EC01-511-BT01,MECANICO,BANDA TRANSPORTADORA,MTTO MECANICO,No Especificado,Sin Clase,DESALINEAMIENTO DE LA BANDA 511BT01,CEMENTO,Julio,2024
PARO,2024-07-01,10:17:00,22:15:00,11:58:00,DAÑO DE DOSIFICADORA DE CALIZA,CEMENTO UG,11.966666666666669,EC01-521-BP01,MECANICO,BANDA DOSIFICADORA,MTTO MECANICO,No Especificado,Sin Clase,DAÑO BANDA DOSIFICADORA DE CALIZA,CEMENTO,Julio,2024
PARO,2024-07-01,21:25:00,23:59:59,02:34:59,AVERIA MECANICA EN EL GUSANO 421GU03,HORNO,2.583055555555555,EC01-421-GU03,MECANICO,TRANSPORTADOR SINFÍN,MTTO MECANICO,No Especificado,Sin Clase,PARO HORNO POR AVERIA MECANICA GUSANO 421GU03,HORNO,Julio,2024
PARO,2024-07-01,10:17:00,22:15:00,11:58:00,DAÑO DE DOSIFICADORA DE CALIZA,CEMENTO UG,11.97,EC01-521-BP01,MECANICO,BANDA DOSIFICADORA,CEMENTO,No Especificado,Sin Clase,DAÑO BANDA DOSIFICADORAS CALIZA Y YESO,CEMENTO,octubre,2024
PARO,2024-07-02,02:54:00,03:21:00,00:27:00,DESALINEAMIENTO DE LA DOSIFICADORA DE CALIZA,CEMENTO UG,0.45000000000000007,EC01-521-BP01,MECANICO,BANDA DOSIFICADORA,MTTO MECANICO,No Especificado,Sin Clase,DESALINEAMIENTO DE LA DOSIFICADORA DE CALIZA,CEMENTO,Julio,2024
PARO,2024-07-02,01:30:00,05:33:00,04:03:00,AVERIA EN INSTRUMENTO DE TEMPERATURA DE LUBRICACION DEL REDUCTOR DEL SEPARADOR,CRUDO,4.050000000000001,EC01-561-EL01,ELECTRICO,INSTRUMENTO DE MEDIDA,MTTO ELECTRICO,No Especificado,Sin Clase,AVERIA INSTRUMENTO TEMPERATURA LUB REDUCTOR SEPARADOR CRUDO,CRUDO,Julio,2024
PARO,2024-07-03,00:05:00,03:06:00,03:01:00,FALTA DE CALIZA DEBIDO A AVERÍA MECANICA EN BANDA K91BT02,CRUDO,3.0166666666666675,EC01-K91-BT02,MECANICO,BANDA TRANSPORTADORA,MTTO MECANICO,No Especificado,Sin Clase,AVERÍA MECANICA BANDA K91BT02,CRUDO,Julio,2024
PARO,2024-07-04,21:25:00,23:59:00,02:34:00,ALTA POLUCIÓN DEL FILTRO 561FT01,CEMENTO ART,2.57,EC01-561-FT01,ELECTRICO,FILTRO,MTTO ELECTRICO,No Especificado,Sin Clase,ALTA POLUCIÓN DEL FILTRO 561FT01,CEMENTO,Julio,2024
PARO,2024-07-05,09:44:00,10:33:00,00:49:00,PERDIDA DE COMUNICACIÓN PLC 4P1,HORNO,0.82,EC01-461,ELECTRICO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,PARO HORNO PERDIDA DE COMUNICACIÓN PLC 4P1,HORNO,Julio,2024
PARO,2024-07-08,19:20:00,19:29:00,00:09:00,PERDIDA DE COMUNICACIÓN PLC 4P1,HORNO,0.14999999999999947,EC01-461,ELECTRICO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,PARO HORNO PERDIDA DE COMUNICACIÓN PLC 4P1,HORNO,Julio,2024
PARO,2024-07-10,13:57:00,16:51:00,02:54:00,DAÑO EL FLAUTA FILTRO PRINCIPAL,CEMENTO UG,4.35,EC01-561-FT03,MECANICO,Sin Imputacion,MTTO MECANICO,No Especificado,Sin Clase,PARO CEMENTO DAÑO FLAUTA FILTRO PRINCIPAL,CEMENTO,Julio,2024
PARO,2024-07-12,09:00:00,13:08:00,04:08:00,INSPECCION ELECTRICA A MOTOR DEL VENTILADOR 561VE03,CEMENTO ART,4.133333333333335,EC01-561-VE03,MANTENIMIENTO PROGRAMADO,Sin Imputacion,MTTO ELECTRICO,No Especificado,Sin Clase,PARO CEMENTO INSPECCION ELECTRICA MOTOR 561VE03,CEMENTO,Julio,2024
PARO,2024-07-13,07:48:00,20:58:00,13:10:00,DAÑO DEL ROTOR DEL FILTRO 561FT01,CEMENTO FIBRO,13.166666666666668,EC01-561-FT01,MECANICO,FILTRO,MTTO MECANICO,No Especificado,Sin Clase,PARO CEMENTO DAÑO ROTOR FILTRO 561FT01,CEMENTO,Julio,2024
PARO,2024-07-14,22:50:00,23:59:00,01:09:00,DAÑO DE LA CADENA DEL RECLAMADOR DE PREHOMO,CRUDO,21.6,IA01-311-RC01,EXTERNO,RECLAMADOR,MTTO MECANICO,No Especificado,Sin Clase,DAÑO CADENA RECLAMADOR DE PREHOMO,CRUDO,Julio,2024
PARO,2024-07-16,08:38:00,15:52:00,07:14:00,BANDA 291BT01 FRENADA CON MATERIAL,TRITURADORA,7.2333333333333325,IA01-291-BT01,ELECTRICO,BANDA TRANSPORTADORA,MTTO ELECTRICO,No Especificado,Sin Clase,PARO BANDA 291BT01 FRENADA CON MATERIAL,TRITURADORA,Julio,2024
PARO,2024-07-18,00:16:00,23:55:00,23:39:00,"BAJO NIVEL DE SILO DE HARINA, DAÑO DE RECLAMADOR DE PREHOMO",HORNO,23.650000000000002,EC01-461,EXTERNO,HORNO,MTTO MECANICO,No Especificado,Sin Clase,"PARO HORNO POR BAJO NIVEL SILO HARINA, DAÑO RECLAMADOR PREHOMO",HORNO,Julio,2024
PARO,2024-07-20,08:14:00,08:23:00,00:09:00,FALLA DE RETORNO RESISTENCIA 361EL03H2,CRUDO,0.14999999999999947,EC01-361-EL03-H02,ELECTRICO,Sin Imputacion,MTTO ELECTRICO,No Especificado,Sin Clase,FALLA DE RETORNO RESISTENCIA 361EL03H2,CRUDO,JULIO,2024
PARO,2024-07-23,22:55:00,23:59:00,01:04:00,ATASQUE DEL ELEVADOR 361EC01 CON UNA CANGILON,CRUDO,3.48,EC01-361-EC01,MECANICO,ELEVADOR DE CANGILONES,MTTO MECANICO,No Especificado,Sin Clase,ATASQUE DEL ELEVADOR 361EC01 CON CANGILON,CRUDO,JULIO,2024
PARO,2024-08-01,06:26:00,09:06:00,02:40:00,FALLA PFISTER DE HARINA ,HORNO,2.6666666666666665,EC01-411-DY01,ELECTRICO,Sin Imputacion,MTTO ELECTRICO,No Especificado,Sin Clase,FALLA PFISTER DE HARINA ,HORNO,Agosto,2024
PARO,2024-08-04,22:26:00,22:35:00,00:09:00,VARIACIÓN DE TENSIÓN ,HORNO,0.14999999999999947,EC01-461,EXTERNO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,VARIACIÓN DE TENSIÓN ,HORNO,Agosto,2024
PARO,2024-08-05,03:55:00,03:59:00,00:04:00,VARIACIÓN DE TENSIÓN ,HORNO,0.06666666666666643,EC01-461,EXTERNO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,VARIACIÓN DE TENSIÓN ,HORNO,Agosto,2024
PARO,2024-08-05,00:00:00,12:46:00,12:46:00,DAÑO EN RUEDA GUIA DE LA RASTRA 311RC01,CRUDO,12.766666666666666,IA01-311-RC01,MECANICO,RECLAMADOR DE MATERIAL,MTTO MECANICO,No Especificado,Sin Clase,DAÑO EN RUEDA GUIA DE LA RASTRA 311RC01,CRUDO,Agosto,2024
PARO,2024-08-06,11:21:00,16:20:00,04:59:00,BAJA PRESION EN CONO DEL CICLON 5 POR ATASQUE CON MATERIAL,HORNO,4.983333333333334,EC01-461-HR01,OPERACIÓN,HORNO,PRODUCCION,No Especificado,Sin Clase,BAJA PRESION CONO CICLON 5 POR ATASQUE CON MATERIAL,HORNO,Agosto,2024
PARO,2024-08-07,00:32:00,23:59:59,23:27:59,BAJA PRESION EN CONO DEL CICLON 5 POR ATASQUE CON MATERIAL,HORNO,24.78,EC01-461-HR01,OPERACIÓN,HORNO,PRODUCCION,No Especificado,Sin Clase,BAJA PRESION CONO CICLON 5 POR ATASQUE CON MATERIAL,HORNO,Agosto,2024
PARO,2024-08-07,21:28:00,23:59:00,02:31:00,ROTO EN DOSIFICADORA DE CALIZA ,CEMENTO UG,2.5166666666666657,EC01-521-BP01,OPERACIÓN,BANDA DOSIFICADORA,PRODUCCION,No Especificado,Sin Clase,ROTO EN DOSIFICADORA DE CALIZA ,CEMENTO,Agosto,2024
PARO,2024-08-21,11:34:00,23:57:00,12:23:00,CAÍDA DE SERVIDOR,CEMENTO ART,12.383333333333335,EC01-561,ELECTRICO,MOLINO,MTTO ELECTRICO,No Especificado,Sin Clase,CAÍDA DE SERVIDOR,CEMENTO,Agosto,2024
PARO,2024-08-31,15:45:00,22:00:00,18:15:00,PARO SISTEMA LUBRICACION REDUCTOR PPAL,CRUDO,6.15,EC01-361,MECANICO,REDUCTOR PRINCIPAL,MTTO MECANICO,No Especificado,Sin Clase,PARO SISTEMA LUBRICACION REDUCTOR PPAL,CRUDO,Agosto,2024
PARO,2024-09-06,09:27:00,12:01:00,02:34:00,BANDA 361BT01 SE FRENA DEBIDO A FALTA DE TENSION,CRUDO,2.566666666666667,EC01-361-BT01,MECANICO,BANDA TRANSPORTADORA,MTTO MECANICO,No Especificado,Sin Clase,PARO POR BANDA 361BT01 FALTA DE TENSION,CRUDO,Septiembre,2024
PARO,2024-09-09,07:04:00,07:12:00,00:08:00,ATASQUE DE LA ROTATORIA CON MATERIAL   ,CEMENTO UG,0.13,EC01-561-VR01,MECANICO,VALVULA ROTATIVA,MTTO MECANICO,No Especificado,Sin Clase,ATASQUE DE LA ROTATORIA CON MATERIAL   ,CEMENTO,Septiembre,2024
PARO,2024-09-09,14:27:00,15:42:00,01:15:00,DISPARO DE LA DOSIFICADORA DE CLINKER POR ALARMA DEL SENSOR DE MOVIMIENTO DEL RASCADOR,CEMENTO UG,1.25,EC01-511-RD01,ELECTRICO,INSTRUMENTO DE MEDIDA,MTTO ELECTRICO,No Especificado,Sin Clase,DISPARO DE LA DOSIFICADORA DE CLINKER POR ALARMA DEL SENSOR DE MOVIMIENTO DEL RASCADOR,CEMENTO,Septiembre,2024
PARO,2024-09-11,19:07:00,20:59:00,01:52:00,FALLA DE LA  PFISTER DEL QUEMADOR ,HORNO,1.87,EC01-L91-DY02,OPERACIÓN,HORNO,PRODUCCION,No Especificado,Sin Clase,FALLA DE LA  PFISTER DEL QUEMADOR,HORNO,Septiembre,2024
PARO,2024-09-12,03:58:00,23:59:00,20:01:00,MANTENIMIENTO PROGRAMADO,CEMENTO ART,20.02,EC01-561,MANTENIMIENTO PROGRAMADO,MOLINO,MTTO MECANICO,No Especificado,Sin Clase,DAÑO PLACA MESA MOLINO CEMENTO,CEMENTO,Septiembre,2024
PARO,2024-09-16,21:43:00,21:45:00,00:02:00,VARIACION DE TENSION,HORNO,0.03,EC01-L91-DY01,EXTERNO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,VARIACION DE TENSION,HORNO,Septiembre,2024
PARO,2024-09-16,16:30:00,23:59:00,07:29:00,ALTA CORRIENTE VALVULA ROTATIVA ,CEMENTO UG,7.48,EC01-561-VR01,MECANICO,Sin Imputacion,CEMENTO,No Especificado,Sin Clase,ATASQUE ROTATIVA 561-VR01 CON MATERIAL,CEMENTO,septiembre,2024
PARO,2024-09-16,18:52:00,21:10:00,02:18:00,PICO DE CO EN FILTRO L61FT02,CARBON,2.3,EC01-L61-FT02,EXTERNO,FILTRO,PROCESO,No Especificado,Sin Clase,RCA-P-PICO DE CO EN FILTRO L61-FT02,CARBON,septiembre,2024
PARO,2024-10-01,15:08:00,18:18:00,03:10:00,BOTA LLENA DEL ELEVADOR A SILOS,CEMENTO ART,3.166666666666666,EC01-581-EC01,OPERACIÓN,Sin Imputacion,PRODUCCION,No Especificado,Sin Clase,BOTA LLENA ELEVADOR A SILOS POR PRUEBA ADITIVO,CEMENTO,octubre,2024
PARO,2024-10-05,00:26:00,00:58:00,00:32:00,FLUTUACION DE ENERGIA ,HORNO,0.5333333333333334,EC01-461-HR01,EXTERNO,HORNO,MTTO ELECTRICO,2024,octubre,PARO DE HORNO POR VARIACIÓN DE TENSIÓN,HORNO,octubre,2024
PARO,2024-10-06,19:21:00,21:52:00,02:31:00,ALARMA DE DESALINEAMIENTO DEL ELEVADOR A SILOS DE CEMENTO,CEMENTO ART,2.5166666666666657,EC01-581-EC01,MECANICO,ELEVADOR DE CANGILONES,CEMENTO,2024,octubre,DESALINEAMIENTO ELEVADOR 581EC01,CEMENTO,octubre,2024
PARO,2024-10-08,06:46:00,11:00:00,04:14:00,AVERIA EN CANGILONES DEL  ELEVADOR DE RECIRCULACION ,CRUDO,4.2333333333333325,EC01-361-EC01,MECANICO,ELEVADOR DE CANGILONES,MTTO MECANICO,No Especificado,Sin Clase,RCA-M-AVERÍA EN CAGILONES DEL  ELEVADOR DE RECIRCULACION,CRUDO,octubre,2024
PARO,2024-10-10,18:02:00,23:59:00,05:57:00,SE DAÑA DOSIFICADORA DE PREHOMO ,CRUDO,5.95,EC01-321-BP01,MECANICO,BANDA DOSIFICADORA,MTTO MECANICO,No Especificado,Sin Clase,SE DAÑA DOSIFICADORA DE PREHOMO,CRUDO,octubre,2024
PARO,2024-10-12,23:34:00,23:46:00,00:12:00,FLUTUACION DE ENERGIA ,HORNO,0.2,EC01-461-HR01,EXTERNO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,RCA-E-FLUCTUACIÓN DE ENERGÍA,HORNO,octubre,2024
PARO,2024-10-16,10:46:00,10:54:00,00:08:00,PERDIDA SEÑAL FLUJO ALIMENTACION HORNO,HORNO,0.13,EC01-L91-SR04,ELECTRICO,Sin Imputacion,MTTO ELECTRICO,No Especificado,Sin Clase,RCA-E-PERDIDA DE SEÑAL DE FLUJO ALIMENTACIÓN HORNO,HORNO,octubre,2024
PARO,2024-10-18,04:20:00,04:42:00,00:22:00,FLUTUACION DE ENERGIA ,HORNO,0.3666666666666667,EC01-461-HR01,EXTERNO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,FLUTUACION DE ENERGIA ,HORNO,octubre,2024
PARO,2024-10-19,00:30:00,00:35:00,00:05:00,FLUTUACION DE ENERGIA ,HORNO,0.08333333333333337,EC01-461-HR01,EXTERNO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,FLUTUACION DE ENERGIA ,HORNO,octubre,2024
PARO,2024-10-19,00:00:00,03:55:00,03:55:00,AVERIA EN LA DOSIFICADORA DE PREHOMO,CRUDO,3.916666666666667,EC01-321-BP01,EXTERNO,BANDA DOSIFICADORA,MTTO MECANICO,No Especificado,Sin Clase,AVERIA EN LA DOSIFICADORA DE PREHOMO,CRUDO,octubre,2024
PARO,2024-10-21,16:47:00,23:59:00,07:12:00,REPARACION CONCRETO QUEMADOR,HORNO,7.2,EC01-461-HR01,OPERACIÓN,HORNO,PRODUCCION,No Especificado,Sin Clase,REPARACION CONCRETO QUEMADOR,HORNO,octubre,2024
PARO,2024-10-21,09:05:00,12:33:00,03:28:00,CAIDA DE CAGILONES EN EL ELEVADOR ,CRUDO,3.4666666666666677,EC01-361-EC01,MECANICO,ELEVADOR DE CANGILONES,MTTO MECANICO,No Especificado,Sin Clase,CAIDA DE CAGILONES EN EL ELVADOR ,CRUDO,octubre,2024
PARO,2024-10-26,00:29:00,00:32:00,00:03:00,FLUTUACION DE ENERGIA ,HORNO,0.04999999999999999,EC01-461-HR01,EXTERNO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,FLUTUACION DE ENERGIA ,HORNO,octubre,2024
PARO,2024-10-26,07:03:00,10:30:00,03:27:00,ATASQUE DESCARGA DE CLINKER SILO INCOCIDOS,HORNO,3.4499999999999997,EC01-461-HR01,OPERACIÓN,HORNO,PRODUCCION,No Especificado,Sin Clase,ATASQUE DESCARGA DE CLINKER SILO INCOCIDOS,HORNO,octubre,2024
PARO,2024-10-30,21:55:00,23:59:59,02:04:59,EMISON DE HARINA POR UNA DE LAS CAJAS DEL CONO DEL CALCINADOR ,HORNO,2.083055555555557,EC01-461,OPERACIÓN,HORNO,PRODUCCION,No Especificado,Sin Clase,RCA-P-EMISON DE HARINA POR UNA DE LAS CAJAS DEL CONO DEL CALCINADOR ,HORNO,octubre,2024
PARO,2024-11-01,10:33:00,12:31:00,01:58:00,"ATASQUE EN ELEVADOR DE RECIRCULACIÓN, CON CANGILÓN",CRUDO,1.9666666666666677,EC01-361-EC01,MECANICO,ELEVADOR DE CANGILONES,MTTO MECANICO,No Especificado,Sin Clase,"RCA-M-ATASQUE EN ELEVADOR DE RECIRCULACIÓN, CON CANGILÓN",CRUDO,noviembre,2024
PARO,2024-11-03,18:18:00,21:41:00,03:23:00,ALTA TEMPERATURA EN CHUMACERA DEL HORNO,HORNO,3.3833333333333346,EC01-461-HR01,OPERACIÓN,HORNO,PRODUCCION,No Especificado,Sin Clase,RCA-P-ALTA TEMPERATURA EN CHUMACERA DEL HORNO,HORNO,noviembre,2024
PARO,2024-11-10,08:55:00,15:05:00,02:20:00,ATASQUE CICLON 5 ,HORNO,2.333333333333333,EC01-441-Z05A,OPERACIÓN,HORNO,PRODUCCION,No Especificado,Sin Clase,RCA-P ATASQUE CICLÓN 5,HORNO,noviembre,2024
PARO,2024-11-12,16:17:00,18:54:00,02:37:00,ATASQUE CAJA LAMINAS 491TC01,HORNO,2.6166666666666654,EC01-491-TC01,MECANICO,HORNO,MTTO MECANICO,No Especificado,Sin Clase,ATASQUE CAJA LAMINAS 491TC01,HORNO,noviembre,2024
PARO,2024-11-09,06:49:00,08:14:00,01:25:00,PERDIDA DE COMUNICACIÓN ECS,HORNO,1.416666666666667,EC01-461,ELECTRICO,HORNO,MTTO ELECTRICO,No Especificado,Sin Clase,PERDIDA DE COMUNICACIÓN ECS,HORNO,noviembre,2024
